종목명,종목코드,DART점수,Tier1발동,Tier1,호재내역,악재내역,최근공시,공시건수
진양폴리우레탄,010640,5,OK,,주요사항보고서(자기주식취득결정)(+5),,2026-08-31: [기재정정]주요사항보고서(유형자산양수결정) | 2026-08-27: 임원ㆍ주요주주특정증권등소유상황보고서 | 2026-08-27: 임원ㆍ주요주주특정증권등소유상황보고서 | 2026-08-27: 임원ㆍ주요주주특정증권등소유상황보고서 | 2026-08-27: 주식등의대량보유상황보고서(일반),17
우주일렉트로,065680,5,OK,,주식소각결정              (+5),,2026-08-14: 반기보고서 (2026.06) | 2026-08-14: [기재정정]사업보고서 (2025.12) | 2026-08-07: 주식소각결정              ,3
심플랫폼,444530,5,OK,,단일판매ㆍ공급계약체결              (+5),,2026-08-14: 반기보고서 (2026.06) | 2026-08-03: 단일판매ㆍ공급계약체결              ,2
진양화학,051630,5,OK,,주요사항보고서(자기주식취득결정)(+5),,2026-08-26: 투자유의안내               | 2026-08-25: 주요사항보고서(자기주식취득결정) | 2026-08-25: 임원ㆍ주요주주특정증권등소유상황보고서 | 2026-08-25: 최대주주등소유주식변동신고서               | 2026-08-24: 임원ㆍ주요주주특정증권등소유상황보고서,14
퀄리타스반도체,432720,5,OK,,단일판매ㆍ공급계약체결              (+5),,2026-08-20: 단일판매ㆍ공급계약체결               | 2026-08-13: 반기보고서 (2026.06),2
토마토시스템,393210,5,OK,,[기재정정]단일판매ㆍ공급계약체결              (+5),,2026-08-26: [기재정정]단일판매ㆍ공급계약체결               | 2026-08-24: 주식등의대량보유상황보고서(일반) | 2026-08-18: 주식매수선택권부여에관한신고 | 2026-08-12: 반기보고서 (2026.06) | 2026-08-04: 임원ㆍ주요주주특정증권등소유상황보고서,5
CNT85,056730,5,OK,,[기재정정]단일판매ㆍ공급계약체결(자율공시)              (+5),,2026-08-31: [기재정정]단일판매ㆍ공급계약체결(자율공시)               | 2026-08-20: 단기차입금증가결정               | 2026-08-14: 반기보고서 (2026.06),3
에이블씨엔씨,078520,5,OK,,주식소각결정              (+5),,2026-08-13: 반기보고서 (2026.06) | 2026-08-13: 주식소각결정               | 2026-08-13: 현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정               | 2026-08-11: 신탁계약해지결과보고서 | 2026-08-11: 주요사항보고서(자기주식취득신탁계약해지결정),5
비츠로넥스텍,488900,5,OK,,단일판매ㆍ공급계약체결              (+5),,2026-08-14: 반기보고서 (2026.06) | 2026-08-06: 단일판매ㆍ공급계약체결              ,2
에이치피오,357230,5,OK,,주식소각결정              (+5),,2026-08-24: 주식소각결정               | 2026-08-14: 반기보고서 (2026.06),2
제테마,216080,5,OK,,단일판매ㆍ공급계약체결              (+5),,2026-09-01: 임원ㆍ주요주주특정증권등소유상황보고서 | 2026-09-01: 임원ㆍ주요주주특정증권등소유상황보고서 | 2026-08-27: 주식등의대량보유상황보고서(일반) | 2026-08-25: 주식등의대량보유상황보고서(일반) | 2026-08-18: 주식등의대량보유상황보고서(일반),15
에이텍,045660,5,OK,,단일판매ㆍ공급계약체결              (+5),,2026-09-01: 단일판매ㆍ공급계약체결               | 2026-08-27: 임원ㆍ주요주주특정증권등소유상황보고서 | 2026-08-14: 반기보고서 (2026.06) | 2026-08-05: 주식등의대량보유상황보고서(일반) | 2026-08-03: 임원ㆍ주요주주특정증권등소유상황보고서,5
빙그레,005180,5,OK,,주식소각결정              (+5),,2026-08-14: 반기보고서 (2026.06) | 2026-08-11: 주식소각결정               | 2026-08-11: 공정거래자율준수프로그램운영현황(안내공시)              ,3
